Country,Type,City,State,URL,Link,Name,Twitter,Facebook,Youtube,Instagram,Website,site,title,link,snippet
China,Consulategeneral,Medan,Indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,China Consulategeneral to Indonesia in Medan,nan,nan,nan,nan,http://medan.china-consulate.gov.cn/,instagram.com,Royal Thai Honorary Consul at Medan (@thaihonconmedan),https://www.instagram.com/thaihonconmedan/,"@martono.anggusti With jurisdiction throughout North Sumatra, Riau Province and Batam. jl. Berastagi no 8, Medan, Indonesia 20233."
China,Consulategeneral,Medan,Indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,China Consulategeneral to Indonesia in Medan,nan,nan,nan,nan,http://medan.china-consulate.gov.cn/,facebook.com,Glimpses of National Day Reception | Glimpses of National ...,https://www.facebook.com/IndiainIndonesiaMedan/videos/glimpses-of-national-day-reception/1064231328245827/,"Glimpses of National Day Reception hosted by India in Indonesia (Consulate General of India, Medan) on the occasion of 75th Republic Day in Medan."
China,Consulategeneral,Medan,Indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,https://www.embassypages.com/china-consulategeneral-medan-indonesia,China Consulategeneral to Indonesia in Medan,nan,nan,nan,nan,http://medan.china-consulate.gov.cn/,facebook.com,"India in Indonesia (Consulate General of India, Medan)'s post",https://www.facebook.com/IndiainIndonesiaMedan/posts/in-observance-of-swachhata-pakhwada-consul-general-mr-shubham-singh-administered/808700794397845/,"In observance of Swachhata Pakhwada, Consul General Mr. Shubham Singh administered Swachhata Pledge today to the members of CGI Medan."
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,x.com,Chinese Consulate-General in Melbourne,https://x.com/chinesecon_mel,"Consulate-General of the People's Republic of China in Melbourne. Melbourne, Victoria, Australia melbourne.china-consulate.org/eng/ Joined November 2020. 75 ..."
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,facebook.com,"Local Partners, Global Solutions: Australia and China on ...",https://www.facebook.com/AustraliaInHKMacau/videos/local-partners-global-solutions-australia-and-china-on-climate-action/570811865273789/,... Melbourne's Melbourne Centre for ... Australian Consulate-General Hong Kong and Macau profile picture.
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,x.com,Chinese Consulate-General in Melbourne,https://x.com/ChineseCon_Mel/status/1803658818993398013,Full Text: Statement on Joint Outcomes of the China-Australia Annual Leaders' Meeting https://t.co/YukXUqMtP0.
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,x.com,Chinese Consulate-General in Melbourne,https://x.com/ChineseCon_Mel/status/1803658806523732480,Full Text : Address by Chinese Premier Li Qiang at the Seventh China-Australia CEO Roundtable Meeting https://t.co/DJoKT95S9l.
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,instagram.com,Chinese Consulate on Instagram • Photos and Videos,https://www.instagram.com/explore/locations/297350184/chinese-consulate/,"Chinese Consulate. 75-77 Irving Road, Melbourne, Victoria, Australia 3142. Consulate & Embassy•34 posts. Closed. +61 3 9822 0604 · TopRecentIn the area ..."
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,youtube.com,Heavily fortified Chinese Consulate opens in small Australian ...,https://www.youtube.com/watch?v=fSJVYcFm7k4,Locals living near a newly opened Chinese Consulate in suburban Adelaide are concerned how the highly secure fortress will change their ...
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,x.com,Chinese Consulate-General in Melbourne,https://x.com/ChineseCon_Mel/status/1803658818993398013?lang=bn,Full Text: Statement on Joint Outcomes of the China-Australia Annual Leaders' Meeting https://t.co/YukXUqMtP0.
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,instagram.com,We attended the Chinese New Year celebration co-hosted by ...,https://www.instagram.com/p/C3plJ2cv35j/,We attended the Chinese New Year celebration co-hosted by @ambcvic and @melbchinatown this afternoon. Thank you for the kind invitation. Gong Xi Fa Cai! more.
China,Consulategeneral,Melbourne,Australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,https://www.embassypages.com/china-consulategeneral-melbourne-australia,China Consulategeneral to Australia in Melbourne,ChineseCon_Mel,nan,nan,nan,http://melbourne.china-consulate.gov.cn/,x.com,Gareth Williams (@AusCGHK) / X,https://x.com/auscghk,Australian Consul-General to HongKong and Macau. Urgent consular assistance: +852 2827 8881 @Smartraveller @DFAT
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,facebook.com,Embassy Details,https://www.facebook.com/embassydetails/,"Honorary Consulate of Cameroon in Milan, Italy Address Via Pier Francesco Mola, 48 20156 Milan MIItaly Telephone +39 02 2318 1490 Fax Email info@ ..."
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,facebook.com,Consulate General of Italy in Guangzhou - Canton's post,https://www.facebook.com/story.php?story_fbid=4059810400729347&id=972710402772711,"In the framework of the first China International Consumer Products Expo (CICPE), it was announced the first Hainan Design Week which will be held in November, ..."
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,facebook.com,"China Daily - Starting Sept 26, China Eastern Airline will...",https://www.facebook.com/story.php/?story_fbid=905857881571791&id=100064427625676,"Starting Sept 26, China Eastern Airline will launch direct flights between Venice of Italy and East China's cosmopolitan Shanghai, according to the Consulate- ..."
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,facebook.com,ITALY:THE BEAUTY OF KNOWLEDGE We are almost ready ...,https://www.facebook.com/consolatogeneraleditaliaacanton/videos/italythe-beauty-of-knowledgewe-are-almost-ready-for-another-interesting-exhibiti/2398430810221277/,"The only stop in China is organized by Consulate General of Italy in Guangzhou and 广东科学中心 - Guangdong Science Center, with the ..."
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,facebook.com,Consul General Elmer G Cato,https://www.facebook.com/elmergcato/,The event was organized by the Philippine Consulate General in Milan headed by Consul General Elmer Cato and the Filipino Community headed by Evelyn Revilla.
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,facebook.com,China Daily - President Xi Jinping attended the 24th...,https://www.facebook.com/story.php/?story_fbid=884211057069807&id=100064427625676,"Starting Sept 26, China Eastern Airline will launch direct flights between Venice of Italy and East China's cosmopolitan Shanghai, according to the Consulate- ..."
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,facebook.com,Warm greetings to the Government and people of Italy 🇮🇹 on ...,https://www.facebook.com/MEAINDIA/videos/warm-greetings-to-the-government-and-people-of-italy-on-their-national-dayembass/754779966548633/,"... Italy on their National Day! Embassy of Italy in India India in Italy (Consulate General of India, Milan). Warm greetings to the ..."
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,instagram.com,Magex | We have been very pleased to receive the visit of ...,https://www.instagram.com/magexsrl/p/Cd8e7-nqcK7/,"We have been very pleased to receive the visit of Ms. Shu Luomei, Economic and Commercial Advisor of the Chinese Consulate-General in Milano ..."
China,Consulategeneral,Milan,Italy,https://www.embassypages.com/china-consulategeneral-milan-italy,https://www.embassypages.com/china-consulategeneral-milan-italy,China Consulategeneral to Italy in Milan,nan,nan,nan,nan,nan,instagram.com,Fashion Summit (HK) | ⭐️Highlights from our Milan Mission ...,https://www.instagram.com/fashionsummithk/reel/C9moBHti5YY/,Fashion Summit Study Mission Tour Day 2! We are glad to have a meeting with Consul General Mr.Liu Kan in the Consulate-General of the People's ...
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,x.com,Chinese Consulate General in Toronto - X.com,https://x.com/chinacgtoronto,"#chinacanadaties (1/3) On July 23, the Chinese Ambassador to Canada, H.E. Wang Di, met with the Former Prime Minister of Canada, the Right ..."
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,x.com,Chinese Consulate General in Toronto - X.com,https://x.com/chinacgtoronto?lang=bn,CG Luo Weidong was honored to share the stories of 2024 Chinese Canadian Legend Award (CCLA) recipients and celebrate their contributions.
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,x.com,Chinese Consulate General in Toronto - X,https://x.com/chinacgtoronto?lang=zh,The official account of the Consulate General of the People's Republic of China in Toronto 中华人民共和国驻多伦多总领事馆官方账号.
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,x.com,Chinese Consulate General in Toronto,https://x.com/chinacgtoronto?lang=ja,"#chinacanadaties (1/2) Today, Chinese Ambassador to Canada H.E. Wang Di visited Maple Leaf Foods in Toronto. @MapleLeafFoods. Ambassador Wang ..."
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,facebook.com,MTL NewTech - Consul General: Chen Xueming Chinese ...,https://www.facebook.com/mtlnewtech/photos/consul-general-chen-xuemingchinese-consulate-general-in-montreal-canada/1614610252011271/,Consul General: Chen Xueming Chinese Consulate-General in Montreal (Canada)
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,facebook.com,Consulate General of Canada in New York,https://www.facebook.com/CanadaNY/,"... Chinese, and Japanese markets than men-owned and equally-owned SMEs! Here's ... For Montreal-born fashion historian Natalie Nudell, the technology has ..."
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,facebook.com,Canada China International Film Festival,https://www.facebook.com/cciff.ca/photos/breaking-newsaward-winners-announced-grand-opening-ceremony-and-awards-gala-of-t/1016609873800504/,... Montreal at the Cinéma du Musée in the city's downtown art museum ... Distinguished guests at the awards ceremony included: Deputy Consul General ...
China,Consulategeneral,Montreal,Canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,https://www.embassypages.com/china-consulategeneral-montreal-canada,China Consulategeneral to Canada in Montreal,ChinaCGMTL,nan,nan,nan,http://montreal.china-consulate.gov.cn/,facebook.com,Consulmex Montreal | Montreal QC,https://www.facebook.com/consulmexmon/,"Dès son investiture, la présidente du Mexique a souligné l'importance de renforcer les relations et la coopération entre le Mexique, le Canada et les États- ..."
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,instagram.com,Meeting with China Consul General in Mumbai His ...,https://www.instagram.com/mewatijournalist/p/C8pKUwYhBoy/,Meeting with China Consul General in Mumbai His Excellency Kong Xianhua at his office before visiting China to attend Five Principles or ...
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,instagram.com,"""We begin our Chinese New 2024 celebration. Thank you to ...",https://www.instagram.com/indiachinacademy/reel/C23ArqZtKMQ/?locale=hi_IN,"The 75th Chinese National Day Celebration hosted by Mr. Kong Xianhua, the Consul General of the People's Republic of China in Mumbai, was a ..."
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,x.com,Yu Jing (@ChinaSpox_India) / X,https://x.com/chinaspox_india,"Spokesperson of Chinese Embassy in India, sharing facts. Social Media Influencer. Chinese Embassy in India. in.china-embassy.org/eng/ Joined March 2020."
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,instagram.com,India China Academy 中印学院 | We are grateful to the ...,https://www.instagram.com/indiachinacademy/reel/C3BHDKovRCK/,"We are grateful to the Embassy of PR of China, the Consulate General of Mumbai & Kolkata of the PR of China. It is an honour to receive ..."
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,instagram.com,US Consulate Mumbai (@usconsulategeneralmumbai),https://www.instagram.com/usconsulategeneralmumbai/,"The official Instagram account of the U.S. Consulate General in Mumbai. U.S. Consulate General, C-49, G-Block, Bandra Kurla Complex, Mumbai, ..."
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,facebook.com,"In... - India in China (Consulate General of India, Hong Kong)",https://www.facebook.com/CGIHongKongChina/posts/2674685649464034/,"In view of the relaxations in visa and travel restrictions for travel to India, for the 26 October 2020 VBM flight from Hong Kong to Mumbai, ..."
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,facebook.com,"In... - India in China (Consulate General of India, Hong Kong)",https://www.facebook.com/CGIHongKongChina/posts/indians-repatriated-from-hong-kong-to-mumbai-by-air-india-flight-on-4-june-2020-/2555692384696695/,"Indians repatriated from Hong Kong to Mumbai by Air India flight on 4 June 2020 #VandeBharatMission Ministry of External Affairs, ..."
China,Consulategeneral,Mumbai,India,https://www.embassypages.com/china-consulategeneral-mumbai-india,https://www.embassypages.com/china-consulategeneral-mumbai-india,China Consulategeneral to India in Mumbai,nan,nan,nan,nan,nan,facebook.com,"India In China, Consulate General of India, Shanghai",https://www.facebook.com/cgishanghai/?locale=ms_MY,#GaneshaChaturthi celebrated in Shanghai with traditional fervour & enthusiasm under the auspices of Shanghai Tamil Sangamam. CG joined the celebrations ...
China,Consulategeneral,Munich,Germany,https://www.embassypages.com/china-consulategeneral-munich-germany,https://www.embassypages.com/china-consulategeneral-munich-germany,China Consulategeneral to Germany in Munich,ChinaCG_Muc,nan,nan,nan,http://munich.china-consulate.gov.cn/,facebook.com,"On the evening of Sept 21, Chinese Consulate General in ...",https://www.facebook.com/groups/Jiangsu/posts/10159755458617016/,"On the evening of Sept 21, Chinese Consulate General in Munich hosted a reception celebrating the 75th anniversary of the founding of the ..."
China,Consulategeneral,Munich,Germany,https://www.embassypages.com/china-consulategeneral-munich-germany,https://www.embassypages.com/china-consulategeneral-munich-germany,China Consulategeneral to Germany in Munich,ChinaCG_Muc,nan,nan,nan,http://munich.china-consulate.gov.cn/,facebook.com,Foreign Minister Wang Yi attended the 60th Munich Security ...,https://www.facebook.com/Canal.Macau/videos/foreign-minister-wang-yi-attended-the-60th-munich-security-conference-in-germany/1334011983930940/,"Foreign Minister Wang Yi attended the 60th Munich Security Conference in Germany, where he refuted claims of China's aggressiveness in the South China Sea."
China,Consulategeneral,Munich,Germany,https://www.embassypages.com/china-consulategeneral-munich-germany,https://www.embassypages.com/china-consulategeneral-munich-germany,China Consulategeneral to Germany in Munich,ChinaCG_Muc,nan,nan,nan,http://munich.china-consulate.gov.cn/,instagram.com,Instagram video by German Consulate General Miami • Oct 4 ...,https://www.instagram.com/germanyinmia/reel/DAt5ed3vuez/,We are the third largest economy in the world after the United States and China. You may know us as makers of the best cars in the world ...
China,Consulategeneral,Munich,Germany,https://www.embassypages.com/china-consulategeneral-munich-germany,https://www.embassypages.com/china-consulategeneral-munich-germany,China Consulategeneral to Germany in Munich,ChinaCG_Muc,nan,nan,nan,http://munich.china-consulate.gov.cn/,facebook.com,China Culture & Art,https://www.facebook.com/story.php/?story_fbid=471201385765208&id=100086260525630,"Modern Express 现代快报 is in Munich, Germany. Sep 22󰞋󱟠. On the evening of Sept 21, Chinese Consulate General in Munich hosted a reception celebrating the ..."
China,Consulategeneral,Munich,Germany,https://www.embassypages.com/china-consulategeneral-munich-germany,https://www.embassypages.com/china-consulategeneral-munich-germany,China Consulategeneral to Germany in Munich,ChinaCG_Muc,nan,nan,nan,http://munich.china-consulate.gov.cn/,facebook.com,"Suzhou embroidery, one of China's... - China Culture & Art",https://www.facebook.com/permalink.php?story_fbid=508832112002135&id=100086260525630,"Suzhou embroidery, one of China's four famous embroidery styles, is a national intangible cultural heritage. Lu Jianying, a representative inheritor of..."
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,instagram.com,Consulate General of Japan in LA | CITYSCAPES ...,https://www.instagram.com/japanconsulatela/p/ClnATSMPaAj/,Consulate General of Japan in LA | CITYSCAPES #4 #Nagasaki (長崎) has played important and unique roles in Japan's development since long ...
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,facebook.com,The #Nagasaki... - Consulate General of Japan in New York,https://www.facebook.com/permalink.php?id=1808923802660184&story_fbid=2537739416445282,"The #Nagasaki Lantern Festival is an annual event held during Chinese (Lunar) New Year. With the help of thousands of colorful & vibrant lanterns,..."
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,instagram.com,Consulate General Japan Miami,https://www.instagram.com/p/CAgX2dGgPRP/,"On August 16, Consul General Kazuhiro Nakai met with Florida US Senator Rick Scott at the Miami's Community Newspapers Luncheon."
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,instagram.com,Consulate-General of Japan in Chicago | It's #KanjiChallenge ...,https://www.instagram.com/p/CeW72tcughW/,The Government of Japan is now accepting donations for the Noto Peninsula Earthquake. To learn how to donate through the Consulate-General of Japan in ...
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,facebook.com,Consulate General of Japan in Edinburgh,https://www.facebook.com/JapaninEdinburgh/,"The Consulate General of Japan in Edinburgh. For visa & other questions, please visit our site. 󱙶."
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,facebook.com,Consulate-General of Japan in Houston,https://www.facebook.com/CGJHouston/?locale=ky_KG,"Students were welcomed by Deputy Consul General Saito who provided an overview of Japan's economy, diplomatic efforts, current challenges, and local successes."
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,instagram.com,Embassy of Japan in SA (@embassyofjapaninsouthafrica),https://www.instagram.com/embassyofjapaninsouthafrica/,"3288 Followers, 10 Following, 422 Posts - Embassy of Japan in SA (@embassyofjapaninsouthafrica) on Instagram: ""Official account of the Embassy of Japan """
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,tiktok.com,Chinese Embassy in Japan,https://www.tiktok.com/discover/chinese-embassy-in-japan,"The Chinese Embassy in #Japan reveals details of harassing calls, aggressive letters from #rightwing forces."
China,Consulategeneral,Nagasaki,Japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,https://www.embassypages.com/china-consulategeneral-nagasaki-japan,China Consulategeneral to Japan in Nagasaki,ChnConsulateNag,nan,nan,nan,http://nagasaki.china-consulate.gov.cn/,instagram.com,Consulate-General Japan Sydney (@cgjapansyd),https://www.instagram.com/cgjapansyd/,"The official Instagram account of the Consulate-General of Japan in Sydney Follow us for more info on news, events and Japanese culture."
China,Consulategeneral,Nagoya,Japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,China Consulategeneral to Japan in Nagoya,ChnConsulateNgo,nan,nan,nan,http://nagoya.china-consulate.gov.cn/,facebook.com,Philippine Consulate General in Nagoya,https://www.facebook.com/PHinNagoya/?locale=it_IT,"Philippine Consulate General in Nagoya, Nagoya. Mi piace: 18.074 · 76 persone ne parlano · 729 persone sono state qui. The Philippine Consulate General..."
China,Consulategeneral,Nagoya,Japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,China Consulategeneral to Japan in Nagoya,ChnConsulateNgo,nan,nan,nan,http://nagoya.china-consulate.gov.cn/,instagram.com,"On March 30th, Consul General (CG) Nakai conducted ...",https://www.instagram.com/p/C5oDqp9Lz65/,"On March 30th, Consul General (CG) Nakai conducted the JAPAN US MILITARY PROGRAM (JUMP) event in Pensacola with the Japan America Society of Northwest ..."
China,Consulategeneral,Nagoya,Japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,China Consulategeneral to Japan in Nagoya,ChnConsulateNgo,nan,nan,nan,http://nagoya.china-consulate.gov.cn/,facebook.com,Philippine Consulate General in Nagoya,https://www.facebook.com/PHinNagoya/?locale=sv_SE,The Philippine Consulate General in Nagoya was officially established on 4 December 2019. 󱙶. Följ.
China,Consulategeneral,Nagoya,Japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,China Consulategeneral to Japan in Nagoya,ChnConsulateNgo,nan,nan,nan,http://nagoya.china-consulate.gov.cn/,facebook.com,Philippine Consulate General in Nagoya,https://www.facebook.com/story.php/?story_fbid=766769792153970&id=100064628688521,READ #DFAStatement: Philippines and China Agree on Arrangement for Rotation and Resupplying (RORE) to BRP Sierra Madre on Ayungin Shoal Also found in this link ...
China,Consulategeneral,Nagoya,Japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,China Consulategeneral to Japan in Nagoya,ChnConsulateNgo,nan,nan,nan,http://nagoya.china-consulate.gov.cn/,instagram.com,Consulate General of Japan in LA (@japanconsulatela),https://www.instagram.com/japanconsulatela/,Welcome to the official Instagram page by Consulate General of Japan in Los Angeles. 在ロサンゼルス日本国総領事館の公式アカウントです。
China,Consulategeneral,Nagoya,Japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,https://www.embassypages.com/china-consulategeneral-nagoya-japan,China Consulategeneral to Japan in Nagoya,ChnConsulateNgo,nan,nan,nan,http://nagoya.china-consulate.gov.cn/,facebook.com,Philippine Consulate General in Nagoya's post,https://www.facebook.com/PHinNagoya/posts/723801623117454/?comment_id=1023291195601341,"The services provided by the Consulate included passport issuance, civil registration, notarials, overseas voting registration, and counselling."
